Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: A1-GenX-colon.raw (F1)	Area: A3-GenX-colon.raw (F3)	Area: A5-GenX-colon.raw (F5)	Area: B2-PFos-colon.raw (F8)	Area: B4-PFos-colon.raw (F10)	Area: B6-PFos-colon.raw (F12)	Area: D1-GenX-colon.raw (F17)	Area: D3-GenX-colon.raw (F19)	Area: D5-GenX-colon.raw (F21)	Area: B1-GenX-colon.raw (F7)	Area: B3-GenX-colon.raw (F9)	Area: B5-GenX-colon.raw (F11)	Area: D8-PFos-colon.raw (F18)	Area: D10-PFos-colon.raw (F20)	Area: D12-PFos-colon.raw (F22)	Area: A8-PFos-colon.raw (F2)	Area: A10-PFos-colon.raw (F4)	Area: A12-PFos-colon.raw (F6)	Area: C2-PFos-colon.raw (F14)	Area: C4-PFos-colon.raw (F15)	Area: C6-PFos-colon.raw (F16)
Compound71			NA		97.51947	3.84	201693.331916079	144330.032042736	903925.852556331	2589.0979905106	461388.770892482	304076.736764417	162915.500934277	63866.2531696518	219498.507861984	422255.881868957	846061.627918881	177469.685606569	158143.109183243	938625.859793957	29401.5032356712	5085.01319333992	415057.889530031	113048.482934525	5745.5021920066	42495.6246360147	621815.679599441
Compound72	Cyclopentan-1,3-dion	C5 H6 O2	NA		98.03685	4.341	1631822.10575947	1058945.76353538	964592.372839275	210682.514741362	2835155.48179705	1773509.74229996	1080349.45264658	1162406.57627996	416752.174715567	1272751.5061171	1291822.47304747	409550.467618494	1617601.38663162	3537319.89805156	271414.06234178	1346452.40281559	1272803.12769668	1596014.85509406	372608.554266684	1589668.81120001	1762452.60907169
Compound73	SC4751000	C5 H6 O2	NA		98.03706	3.723	966169.359847112	96594.6636755375	222471.199434836	1682.73027472905	75386.7707643973	27195.710199729	394474.467613919	550900.223370866	188712.387290832	165420.4825697	209513.441516422	74256.9854451176	132867.336984397	699616.751875998	103578.907596966	3546.85970896145	105714.054273777	55481.7108711094	8538.12659677307	96846.6960616365	425430.730092688
Compound74			NA		98.97278	3.807	184759.566086217	329935.831773449	217216.752891343	12943.1231789538	110166.445289997	94143.4972955339	1171561.85861745	130676.99007308	1519953.07423016	84399.9634062521	239408.49492693	1189765.22803741	1887657.53407495	861531.059447106	117639.120761958	15940.104212381	1485354.17828899	561999.708934921	13954.1735629898	69122.7261534324	88318.3345705892
Compound75			NA		98.97279	3.515	124361.535718559	333134.303535719	844600.110544453	117767.278364657	300080.308234798	212322.856024406	271242.029823279	107357.493500111	345141.527333832	227943.09359325	548931.396703888	61910.4279753057	59084.1514064604	783228.153207567	14937.5969691665	67938.0517532628	90127.5318746964	742654.01954545	167314.245062876	33991.6490152309	266205.918408292
Compound76			NA		99.01746	3.337	13449333.7832314	9847041.75326636	40407668.2630929	14242056.8391638	29288497.666542	27696167.3654113	3600322.21264087	6392114.92919772	22645116.0806849	21039160.1901596	39007021.992642	19808937.0178651	27492610.3329711	41455567.470723	879238.866568884	31813097.0602657	35643417.1623683	32507987.7789714	15751270.2967316	1773213.62206024	20925886.5106314
Compound77			NA		99.0176	3.062	219644.642352648	2983876.80557972	2909114.90380059	2388204.2924614	9595311.16051935	5453825.27302751	3600322.21264087	1978563.39264085	285538.932681773	2843241.62312463	10696894.6964338	290046.417586988	248312.746280948	395292.235062784	298493.280863146	218640.040676362	357281.10095676	5043277.76240659	1134011.54585952	757368.338416579	3827851.7946052
Compound78	N-Methylpyrrolidone	C5 H9 N O	NA	Other	99.0688	4.249	658753.331231942	5639299.5337714	4553068.92074735	60307.332050489	1250008.50274681	7844714.6536859	326539.673955051	2217142.73949054	1551535.79323668	3226874.7022382	5390959.30223967	3348069.00407248	561092.819461443	1012768.06209847	2138926.12218372	33915.0511874281	4966857.09437117	6210703.92988104	7439.82977784621	2142850.49304058	6521799.96143729
Compound79	Cyclohexylamine	C6 H13 N	NA		99.10513	5.211	1787022.53156538	525002.094358472	2230613.20663515	380536.124984845	9361690.04357585	3682229.37168266	188810.768783922	631867.465555372	1430901.75166921	598518.582506472	952530.092261198	309327.081480974	1994454.40157131	1185753.93499496	5493130.46330094	3994625.24001232	16283400.682358	3258140.29626389	182535.772423053	13804438.5390437	3346194.8908493
Compound80	Cyclohexylamine	C6 H13 N	NA		99.10514	4.587	3544390.224305	2446069.17553439	4206831.69673755	7534.58827899231	956731.378616973	3294614.31061001	2361703.00951925	3838474.91208182	2850594.35689113	4693235.00754004	3079265.92715975	2779888.59845212	7729180.22753952	3314836.28635814	7243808.53540384	424830.344940226	23166900.9415173	102339.050222744	9082.83152378087	4518850.03729331	2154520.1635176
Compound81	Cyclohexylamine	C6 H13 N	NA		99.10514	10.602	2626078.80017786	4625751.60390506	2884752.02736423	4110055.02756483	2784540.25207907	1359362.98009952	2674398.42464158	7306171.73889156	2297561.26864608	4271294.93383572	3421631.7006073	1930266.44113164	5181451.48376616	1571627.04345528	10762193.0986713	6452507.01138128	903459.787720577	900355.589327249	4383777.92091774	6637195.36117244	1319642.29430121
Compound82	Cyclohexylamine	C6 H13 N	NA		99.10515	4.905	3462469.12872891	4366185.59008414	2066140.13023493	16314.396717099	4137574.48413687	3294614.31061001	903114.506733547	1755040.86106528	1156260.53882287	2267285.83301321	2736752.80663132	1271322.48646705	4723518.81006989	3268596.66882902	6678350.06183924	371810.167917932	23166900.9415173	2200300.28087367	35096.7651157134	4201002.73795159	3132282.1252585
Compound83	Cyclohexylamine	C6 H13 N	NA		99.10518	5.415	6884892.50212084	5744347.88686782	5822537.34456265	124419.375765319	14008415.9880079	5834054.0561723	741901.792911337	4103898.68692543	1297418.15072997	3099324.26561237	1817322.79326985	623400.6017795	13039441.9208435	7044631.09103267	12791387.071334	3940011.37892891	16283400.682358	3258140.29626389	1818996.98798344	13804438.5390437	509985.878694871
Compound84		C H2 Cl F S	NA		99.95483	4.542	464332.109424895	245656.27977646	99204.7326511564	40771.0654519453	98194.2092511178	35631.9819983684	70288.4553258415	2087781.35218263	226940.17633311	73758.6074200024	41015.8713873041	355799.132928918	89037.260902227	70097.1840576513	132812.162750281	58730.439486573	554341.191868358	22767.3390845714	45178.3493805482	24780.8706133377	41917.9029453063
Compound85			NA		100.01831	3.35	1782763.56326535	1264138.47982846	4868376.24701426	1782162.6674256	3800767.02892088	2749134.65311156	1901764.27969582	530696.961651605	2834394.18232057	2965611.40191432	5002435.24583649	2449304.19743755	3424767.24172866	4770747.21906908	129735.947138699	4008174.61285817	4395242.07924067	4228499.83983578	1957893.40519328	217494.874088479	3017500.83729322
Compound86	4193; 2418	C5 H8 O2	NA		100.05279	4.314	12921285.8919272	84009682.2377929	81833166.9015576	1205914.28620746	47437549.9948075	134333882.332061	10369331.2028321	26434593.8129772	20960863.8938543	57733458.8414778	56726362.615368	42159093.138682	30125099.2469523	18554662.7483144	37266985.8840968	1982917.32521245	72221436.22925	71543631.1395499	1127978.19239271	25665085.86578	25964155.6254223
Compound87	2-Hydrazino-4,5-dihydro-1H-imidazole	C3 H8 N4	NA		100.07522	4.988	29593.5573434665	25296.1471457226	27330.7466486033	2543162.56649359	116239.37488929	120089.040673653	10936.9566433388	22846.8598224529	17047.7376898293	28771.6271974373	41350.7462211362	14357.3209221144	24519.9032702577	31521.5722010176	38349.240421222	459733.245325113	56647.6250009046	89922.5212869528	3291076.56151643	70119.9462456158	40866.4221877876
Compound88	TM1225000	C5 H12 N2	NA		100.10034	5.022	52605.8942841389	79738.1406817801	56401.7576250346	149211.77599078	247765.013831288	56257.187787647	26731.2768575107	49146.7091749027	21575.8066233632	56129.3296754813	91249.6108955384	27176.4396997123	119516.232985756	80187.9175405341	180279.764606749	102249.48875974	28006.4028772835	14159.4060043844	126809.997617212	74984.8834750597	79754.9894846035
Compound89	TM1225000	C5 H12 N2	NA		100.10038	4.428	604120.136841438	479768.019023594	293190.327470007	73674.5298055608	1219800.98627447	256212.778417507	429310.411660212	924589.682340583	179300.103131808	368499.684482516	485836.790229811	253567.867693983	1629699.54310103	496819.601759422	1947699.7290096	194231.599199149	1451832.43592398	180619.50870877	86124.3397187606	344121.340809099	412679.18390538
Compound90			NA		101.01506	3.353	2008101.68201674	1286509.3112126	5895919.81802608	1987828.32180796	4328378.98177493	3060900.25383176	2563272.93917625	601427.956154663	2818110.01748094	3302392.65119314	5648905.54511475	2898794.89400619	4044676.9208602	6121706.67768895	127585.926647593	4564877.46119153	5141460.99460629	4788044.99744537	2235028.2436534	242678.869587801	3108850.68682198
Compound91			NA		101.01651	3.765	152018.260713142	36985.7964290986	1994855.20186743	4389.29532935669	667389.20194469	437609.234171182	74809.1546370935	62963.0602586524	94676.3161977868	920455.651621282	1668447.58384646	161214.048054333	67297.171100008	2500769.21999324	46549.2813637774	7215.84290202625	931999.479518906	92208.8768732038	5113.65694237326	45137.2526691506	1192634.56178094
Compound92	ACPC	C4 H7 N O2	NA	Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Other	101.04802	4.46	2325298.34845777	1593981.2668271	2770141.350959	49632.1452232489	2907809.72335337	1989603.48733599	939371.90443028	1267523.46967124	710853.211402008	2586035.69490431	2699204.57873132	907867.716821874	622516.33008413	1634190.45549178	5962462.6358485	198218.341299875	470690.78062451	1278010.29691489	62979.8187818189	2087329.44395692	3711797.60472087
Compound93	2-Amino-3-butenoic acid; 	C4 H7 N O2; 	NA	Superpathway of jasmonoyl-amino acid conjugates biosynthesis;Superpathway of branched chain amino acid biosynthesis;Superpathway of L-threonine metabolism;Other; 	101.04807	3.847	1516620.95887152	1726598.4697784	2062454.48843222	105815.665698023	564340.364263963	1919321.18133263	474148.445388268	1261242.94926632	608703.693695055	2003972.86995853	2195271.43289705	667001.935271426	594681.442095027	1549723.18204504	4907690.3390032	142381.997409068	285763.130757173	327453.551721733	161261.502703712	892969.88512469	2043921.84497052
Compound94	Triethylamine	C6 H15 N	NA		101.12079	10.161	572292.447904401	399046.877932986	425143.691988015	328391.246843371	470547.634499078	344389.593935948	387950.546669445	499232.725907956	328929.227575776	406486.78222983	449556.814504841	360419.60871943	1075528.39561028	640265.886922943	931588.41019218	889037.68748543	373133.300432027	427354.969094146	396040.376096499	390796.6003684	454684.382587063
Compound95	Triethylamine	C6 H15 N	NA		101.12084	10.408	178090.413448399	123438.999727855	130892.763826695	203958.083130484	212679.239152842	344389.593935948	154041.144708148	202465.309642343	104162.948809735	50865.9247960731	99072.2965105848	65748.0193066998	308813.993137991	304307.583915019	263668.701728602	889037.68748543	856371.806549702	428958.619320156	153049.819753738	118602.355856888	336410.676657657
Compound96			NA		102.03021	3.659	6345626.76437495	2070777.50945149	4279365.44075678	1832235.45449851	14359073.8450629	8943174.06858305	966463.608454318	2598810.241541	1419616.35293279	5058055.15770316	9776134.39278136	712298.844044866	709403.978648159	6008615.99049298	1311550.10994311	1110169.51653173	833928.189474154	2496557.56166965	7177595.53110203	4549695.41993265	9962121.0405962
Compound97			NA		102.03039	3.9	2662517.89919159	2587865.71948164	2760898.8012282	562395.963977199	12682438.2052911	9256714.90838217	886517.12662583	3008106.82181763	660872.46924008	5556900.61705676	8413091.07109141	737814.77449042	900259.151469268	6895461.20741568	2556048.95021912	561250.427583089	2137518.16538256	4725658.73851725	1053006.80834339	4541270.94261139	7153254.16145283
Compound98	2-Oxobutyric acid	C4 H6 O3	NA		102.03045	4.334	7340224.01843146	5671835.64706136	5447251.65216301	99569.6006553981	10279157.1308952	13125632.8389427	2414770.4955208	6796000.1627121	2306419.10853518	7057123.49177025	14403119.9383427	2648462.55626642	2135930.34103545	11235377.9221038	4707928.37867116	172393.027948851	2399980.27182308	4273255.65986772	203804.793355515	8254721.58122805	8715884.44199055
Compound99	Phenylacetylene	C8 H6	NA		102.04709	10.976	17608751.8883451	60768229.6876896	42766499.7515882	21324842.2731997	90253832.6589305	79003164.2525783	15414900.3234366	32777625.0505362	25434555.4374974	35814695.3233354	43468408.5184378	25059985.6854322	21638285.3015031	18533957.2789175	36620586.8035954	14898864.5833783	14384483.5874783	43593578.396805	30983938.6579967	38381264.6416708	42445193.2518736
Compound100	Phenylacetylene	C8 H6	NA		102.04716	4.8	1651335.32061007	3001513.24869928	4484786.46376111	44999.6666126808	21981426.3194503	27288246.7298793	912138.903879183	1187342.85891426	1361170.98696956	3108820.0272973	4481012.27730544	1394599.01158792	1146210.28149902	6732980.71856989	1956393.03861537	631054.359876442	18634936.3994403	19807147.8401848	161260.734524921	10828679.003925	12601213.7839772
Compound101	Phenylacetylene	C8 H6	NA		102.04728	5.289	131568.381467859	34536.7608468235	126539.035634638	25477.8311836316	972259.908134922	687096.901283385	8874.14776580847	21191.4424633542	6210.61830993974	49343.8346849901	84049.827558017	22421.5276794393	85621.0819294689	151105.491610218	184019.306090056	26487.8666308526	100432.710778065	595557.866544882	40178.314654406	426545.479077156	322596.356994391
Compound102			NA		102.55364	3.366	116816.291910515	85102.6884573706	533361.472379845	196959.124200052	325367.147922732	384037.303872637	141431.299341262	23607.5588704375	126614.134661775	176462.235469981	317767.135708494	129156.774478036	365906.546511027	390963.057748324	8439.71139439204	425521.888094872	410866.719111127	417199.873210674	255017.239115292	26488.1971406538	251278.351637072
Compound103			NA		102.94837	0.391	461218.342169153	424113.529144531	388216.448567734	776410.011781834	726469.239967092	393003.809770812	411787.583777318	412541.978821466	351885.03855325	461561.878374623	470942.758409765	311757.968245448	846156.723968689	681253.42325621	825968.530284044	9109843.76239806	7020019.06224665	1638876.29424898	430168.616136218	431690.355962862	384176.496495796
Compound104			NA		103.01085	3.625	33699.3406062911	93671.1326667133	654679.387736403	19804.7708715469	289413.550318153	678968.711275313	23464.1500637579	27888.6286289959	178079.691799565	721023.289991617	568762.267604633	256983.474155849	24440.8831562373	138636.59137906	18448.044446061	42925.2340886059	963260.659330502	266788.810734348	30239.416596684	72117.6702150151	210076.479850152
Compound105	Thiomorpholine	C4 H9 N S	NA		103.04587	5.356	559555.182313412	1230482.36271569	1067506.80322473	24715.5719501434	583722.293457312	378958.882289006	20650.280452764	35402.3142287186	19796.2227657913	523190.823417001	778393.986128567	184700.939222378	918641.589283784	766631.789396651	682849.481857594	38094.4757588149	69067.1572861638	160780.596580558	24550.1928240174	257040.913671686	992914.217766715
Compound106	Thiomorpholine	C4 H9 N S	NA		103.04588	4.427	1791252.51057953	987206.271404152	1196446.10979545	8976.93237717818	4372628.45745703	3502621.32353427	545138.672583233	737024.011116751	361286.423355501	1131253.86204246	1020449.39497399	553681.401235317	1429368.20683167	1305218.31184178	1468336.58563868	12945.4466006465	2109504.59941077	1808512.6066993	26721.8626389642	1193952.27372624	2100259.6561141
Compound107	Thiomorpholine	C4 H9 N S	NA		103.04591	4.969	132531.693011688	120379.745721221	163659.227235135	31286.9997645265	2700937.95835175	2491944.60834972	81975.1661060401	136120.646835615	102950.761237446	157716.235924148	160981.469966181	100300.053117096	80665.3460339932	227741.662775154	460089.860870646	45050.6043491494	134572.599203131	317338.022277603	54582.7677273094	1414831.01702079	322232.353815644
Compound108	gamma-Aminobutyric acid	C4 H9 N O2	NA	Other	103.06366	3.854	1375976.27228573	1135047.57851692	1138787.07402517	3058.1961229307	287926.010412343	1300275.96184267	406895.902886137	1007994.69246736	372892.090467548	1414517.80036272	1420680.17422467	371871.868603443	367186.770628157	722170.448630175	753995.768566442	6006.32640785324	768897.985799383	154047.291112581	3612.28982542353	603892.140767887	699608.403386964
Compound109	gamma-Aminobutyric acid	C4 H9 N O2	NA	Other	103.0637	4.193	735237.15408333	169977.658962739	112563.026257797	6659.18933430833	1100276.15967353	1267222.89482432	49687.3198553946	91437.0130158781	114361.562970174	78849.8544874928	596548.508005888	272758.265044145	118945.868736107	85727.8336853313	130221.717096205	15611.4042548229	539040.272071317	608631.456309097	4872.80943873746	773611.907780768	583804.318349113
Compound110	Choline	C5 H13 N O	NA		103.09998	4.191	7770135.02767528	15354716.7749877	16987697.1612879	8424680.92067783	13572918.2333963	40886330.520855	9463224.47554505	11896931.6068824	12099434.2981979	22245346.7677286	66837585.7269514	7788961.31865013	23360789.3428205	12838115.6922772	60677229.0038694	29412467.1580466	3053571.05582094	23362034.0458926	14136763.2674133	108431456.655486	66517336.9971299
Compound111	Choline	C5 H13 N O	NA		103.1	3.832	22831667.3641431	42886898.6055974	32187042.6510839	1220184.64897922	121050792.884728	47925454.4582422	24321630.8319961	89803538.0975146	34816609.3258803	50719114.4771504	106765894.667927	26265200.7388116	42796934.1824082	34110645.9833068	110603673.778319	8662377.01355366	65514446.8593244	34326902.4070173	1776536.45159979	102325983.945315	89184884.9868478
